-2,4.5,0,0,0,0,0.27,0,1,1,1,0,0,0,,,0
1,4.5,0,0,0,0,0.45,0,1,1,1,0,0,0,,,0
-1.5,4.5,0,0,0,0,0.3,0,1,1,1,0,0,0,,,0
-2.5,4,0,0,0,0,0.24,0,1,1,1,0,0,0,,,0
2.5,2,0,0,0,0,0.63,0,1,1,1,0,0,0,,,0
-2.5,3,0,0,0,0,0.21,0,1,1,1,0,0,0,,,0
0,4.5,0,0,0,0,0.39,0,1,1,1,0,0,0,,,0
2.5,4,0,0,0,0,0.54,0,1,1,1,0,0,0,,,0
-1,4.5,0,0,0,0,0.33,0,1,1,1,0,0,0,,,0
2.5,3,0,0,0,0,0.6,0,1,1,1,0,0,0,,,0
2.5,-4,0,0,0,0,0.81,0,1,1,1,0,0,0,,,0
2,4.5,0,0,0,0,0.51,0,1,1,1,0,0,0,,,0
-0.5,4.5,0,0,0,0,0.36,0,1,1,1,0,0,0,,,0
1.5,4.5,0,0,0,0,0.48,0,1,1,1,0,0,0,,,0
2.5,1,0,0,0,0,0.66,0,1,1,1,0,0,0,,,0
2.5,0,0,0,0,0,0.69,0,1,1,1,0,0,0,,,0
2.5,-1,0,0,0,0,0.72,0,1,1,1,0,0,0,,,0
2.5,-2,0,0,0,0,0.75,0,1,1,1,0,0,0,,,0
2.5,-3,0,0,0,0,0.78,0,1,1,1,0,0,0,,,0
-2.5,1,0,0,0,0,0.15,0,1,1,1,0,0,0,,,0
-2.5,-4,0,0,0,0,0,0,1,1,1,0,0,0,,,0
-2.5,2,0,0,0,0,0.18,0,1,1,1,0,0,0,,,0
-2.5,0,0,0,0,0,0.12,0,1,1,1,0,0,0,,,0
-2.5,-1,0,0,0,0,0.09,0,1,1,1,0,0,0,,,0
-2.5,-2,0,0,0,0,0.06,0,1,1,1,0,0,0,,,0
-2.5,-3,0,0,0,0,0.03,0,1,1,1,0,0,0,,,0
1,1,-2,1,2,1,4,1,2,1,1,0,0,0,,,10
0,1,0,0,0,0,5,0,2,1,1.5,0,0,0,,,10
-1,1,2,1,-2,1,4,1,2,1,1,0,0,0,,,10
-2,4,0,0,0,0,7,0,0,0.5,2,0,0,0,,,10
2,4,0,0,0,0,7,0,0,0.5,2,0,0,0,,,10
-1,4,0,0,0,0,7,0,0,0.5,2,0,0,0,,,10
0,4,0,0,0,0,7,0,0,0.5,2,0,0,0,,,10
1,4,0,0,0,0,7,0,0,0.5,2,0,0,0,,,10
0.5,4.5,0,0,0,0,0.42,0,1,1,1,0,0,0,,,0
