1.081898,2.834391,-2.173511,0.08544922,2.259027,-0.02197266,0,1,0,0.5,2,0,0,0,,,0
1.081898,2.834391,-2.173511,0.08544922,2.259027,-0.02197266,0,1,1,0.5,2,0,0,0,,,0
1.043207,2.671388,-2.173511,0.08544922,2.259027,-0.02197266,0,1,1,0.5,2,0,0,0,,,0
1.081898,2.834391,-2.173511,0.08544922,2.259027,-0.02197266,0,1,2,0.5,1,0,0,0,,,5
1.081898,2.834391,-2.173511,0.08544922,2.259027,-0.02197266,0,1,2,0.5,1.2,0,0,0,,,7
1.081898,2.834391,-2.173511,0.08544922,2.259027,-0.02197266,0,1,0,0.5,2,0,0,0,,,0
1.081898,2.834391,-2.173511,0.08544922,2.259027,-0.02197266,0,1,1,0.5,2,0,0,0,,,0
-2.223395,3.300781,2.175887,-0.8691406,2.259027,-0.02197266,0,1,2,0.5,1,0,0,0,,,5
1.081898,2.834391,-2.173511,0.08544922,2.259027,-0.02197266,2,1,2,0.5,1.2,0,0,0,,,7
-2.206767,2.214355,2.085621,0.8129883,2.259027,-0.02197266,2,1,2,3,1.3,0,0,0,,,20
-2.223395,3.300781,2.117689,0.3637695,-2.121252,1.271973,0,1,2,0.5,1,0,0,0,,,5
-2.206767,2.214355,2.085621,0.8129883,2.259027,-0.02197266,5,1,0,0.5,2,0,0,0,,,0
-2.181825,2.079952,2.085621,0.8129883,2.259027,-0.02197266,2,1,0,3,1.3,0,0,0,,,20
-2.181825,2.079952,2.085621,0.8129883,2.259027,-0.02197266,2,1,0,3,1.3,0,0,0,,,20
-2.181825,2.079952,2.085621,0.8129883,2.259027,-0.02197266,2,1,0,3,1.3,0,0,0,,,20
1.223329,2.949191,-2.310098,2.62207,2.169948,0.3320313,3,3,1,0.5,2.2,0,0,0,,,0
-0.6805674,2.023907,-2.310098,2.62207,2.169948,0.3320313,3,3,1,0.5,2.2,0,0,0,,,0
1.081898,2.834391,-2.173511,0.08544922,2.259027,-0.02197266,0,1,1,0.5,2,0,0,0,,,0
-2.180638,1.911685,2.102249,2.585449,-1.890836,3.083496,1,5,0,0.7,1.5,0,0,0,,,0
-2.075542,2.825232,2.135505,0.2978516,-2.17945,2.663574,1,2,0,0.5,2,0,0,0,,,0
1.570668,3.171767,-2.162822,2.131348,2.101061,-0.859375,1,2,0,0.5,2,0,0,0,,,0
-1.695408,2.187028,2.135505,0.2978516,-2.17945,2.663574,1,2,0,0.5,2,0,0,0,,,0
-2.075542,2.825232,2.135505,0.2978516,-2.17945,2.663574,1,2,0,0.5,2,0,0,0,,,0
-1.158447,3.676112,2.135505,0.2978516,-2.17945,2.663574,1,2,0,0.5,2,0,0,0,,,0
1.485381,2.346191,-2.162822,2.131348,2.101061,-0.859375,1,2,0,0.5,2,0,0,0,,,0
0.7710838,2.507555,-2.162822,2.131348,2.101061,-0.859375,1,2,0,0.5,2,0,0,0,,,0
1.316447,1.530762,-2.162822,2.131348,2.101061,-0.859375,1,2,0,0.5,2,0,0,0,,,0
-2.129317,1.366858,2.102249,2.585449,-1.890836,3.083496,1,5,0,0.7,1.5,0,0,0,,,0
-1.802798,0.5132157,2.102249,2.585449,-1.890836,3.083496,1,5,0,0.7,1.5,0,0,0,,,0
1.500103,1.862793,0,0,0,0,2,0,2,1,1,0,0,0,,,20
-2.061813,1.533203,0,0,0,0,2,0,2,1,1,0,0,0,,,20
-2.034587,1.259844,0,0,0,0,2,0,0,1,1,0,0,0,,,0
-2.030769,1.337742,0,0,0,0,2,0,0,1,1,0,0,0,,,0
1.556021,1.587078,0,0,0,0,2,0,0,1,1,0,0,0,,,0
1.495329,1.601563,0,0,0,0,2,0,0,1,1,0,0,0,,,0
1.070694,3.093262,-2.166385,-0.7788086,1.590345,0.3613281,5,0.5,1,0.5,2,0,0,0,,,0
-2.030867,3.164063,2.22102,0.7177734,2.029798,3.710938,5,0.5,1,0.5,2,0,0,0,,,0
1.634087,3.532451,-2.238836,2.028809,1.647355,3.222656,5,0.5,1,0.5,2,0,0,0,,,0
-1.98493,2.380744,1.95616,2.033691,0,0,5,0.5,2,0.5,2,0,0,0,,,5
