0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
0.98913,4.456521,0,0,0,0,0,1,0,1,1,0,0,0,,,0
