2.5,4,-2.5,4,-2.5,-4,1,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,0,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,1,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,2,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,3,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,10,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,4,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,9,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,5,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,6,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,7,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,8,1,1,1,1,0,0,0,,,0
2.5,4,-2.5,4,-2.5,-4,10,1,1,1,1,0,0,0,,,0
2.5,4,-2.5,4,-2.5,-4,8,1,1,1,1,0,0,0,,,0
2.5,4,-2.5,4,-2.5,-4,2,1,1,1,1,0,0,0,,,0
2.5,4,-2.5,4,-2.5,-4,4,1,1,1,1,0,0,0,,,0
2.5,4,-2.5,4,-2.5,-4,3,1,1,1,1,0,0,0,,,0
2.5,4,-2.5,4,-2.5,-4,7,1,1,1,1,0,0,0,,,0
2.5,4,-2.5,4,-2.5,-4,5,1,1,1,1,0,0,0,,,0
2.5,4,-2.5,4,-2.5,-4,6,1,1,1,1,0,0,0,,,0
2.5,4,-2.5,4,-2.5,-4,9,1,1,1,1,0,0,0,,,0
2.5,4,-2.5,4,-2.5,-4,0,1,1,1,1,0,0,0,,,0
2.5,4,-2.5,4,-2.5,-4,0,1,1,1,1,0,0,0,,,0
2.5,4,-2.5,4,-2.5,-4,0,1,1,1,1,0,0,0,,,0
2.5,4,-2.5,4,-2.5,-4,0,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,0,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,0,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,0,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,0,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,1,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,1,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,1,1,1,1,1,0,0,0,,,0
-2.5,-4,2.5,-4,2.5,4,1,1,1,1,1,0,0,0,,,0
